LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Tue Jul 15 12:10:13 CEST 2025
 21500 atoms
 5 atom types
 -40.496395 17.023609  xlo xhi
 -58.165190 1.956843  ylo yhi
 -26.799377 99.547669  zlo zhi
 15.168565 -72.281566 -74.931493 xy xz yz

 Masses

1 39.0983
2 26.981538
3 28.0855
4 15.9994
5 2

 Atoms # atomic

1 1 1.098297 -5.331955 9.278202 # 1
2 4 -2.786519 -5.050775 8.720760 # 4
3 1 1.121353 11.221118 6.230079 # 1
4 1 6.898977 5.970289 2.607835 # 1
5 1 -0.707152 3.748833 6.288198 # 1
6 2 3.258635 6.451421 9.859398 # 2
7 2 -12.075314 -11.941742 25.963087 # 2
8 2 4.923136 2.584839 3.005702 # 2
9 2 0.995766 6.901972 5.729242 # 2
10 3 3.036596 -0.560302 5.561959 # 3
11 3 2.754682 10.214175 3.349114 # 3
12 3 4.974202 6.871274 5.534163 # 3
13 3 0.826009 2.804731 3.389672 # 3
14 3 4.803227 9.871480 5.523419 # 3
15 3 1.052495 -0.234764 3.264211 # 3
16 3 2.915327 2.380602 5.590384 # 3
17 3 3.012075 7.221602 3.273685 # 3
18 3 1.269673 8.392731 8.418286 # 3
19 3 3.007324 5.005764 7.186149 # 3
20 4 -2.214250 6.946627 10.193460 # 4
21 4 -6.454954 -12.423578 25.494465 # 4
22 4 -0.699038 3.312926 3.508313 # 4
23 4 6.527505 6.520932 5.460879 # 4
24 4 5.238489 10.840973 6.724477 # 4
25 4 3.296309 3.318931 6.856256 # 4
26 4 2.809733 6.456444 1.950202 # 4
27 4 5.893731 9.948909 4.402724 # 4
28 4 -0.176150 -0.430032 4.264375 # 4
29 4 4.004691 2.541096 4.444796 # 4
30 4 1.839971 7.123188 4.263614 # 4
31 4 -8.602348 -13.125406 26.719526 # 4
32 4 -0.021240 7.573768 9.002892 # 4
33 4 4.183599 5.933343 6.558711 # 4
34 4 1.559563 3.898107 2.425392 # 4
35 4 3.086110 5.019402 8.752220 # 4
36 4 -12.303070 -10.533035 26.848024 # 4
37 4 5.002278 1.087528 2.127844 # 4
38 4 1.269534 8.250766 6.852468 # 4
39 4 2.808311 0.907847 6.273163 # 4
40 4 3.029106 8.758895 2.663556 # 4
41 4 4.698256 8.390923 6.181437 # 4
42 4 0.911531 1.315690 2.790030 # 4
43 4 2.584616 7.840252 9.189888 # 4
44 4 -11.221145 -13.213377 26.911449 # 4
45 4 4.153502 3.892278 2.109397 # 4
46 4 1.624202 5.468332 6.525101 # 4
47 4 2.435889 -0.571835 4.004605 # 4
48 4 3.349618 10.206468 4.880313 # 4
49 4 4.473713 6.847343 3.960508 # 4
50 4 1.447561 2.710503 4.935277 # 4
51 1 4.966273 -1.521590 2.668485 # 1
52 4 0.944501 -1.025497 1.832698 # 4
53 1 -10.025515 -0.260284 26.436132 # 1
54 1 -4.472375 -5.413042 22.766632 # 1
55 1 -12.107227 -7.810342 26.654083 # 1
56 2 6.905218 10.097346 2.999388 # 2
57 2 -8.438085 -8.162025 19.221460 # 2
58 2 -6.158476 -8.646987 23.251680 # 2
59 2 -10.203286 -4.378042 25.928844 # 2
60 3 -7.996562 -12.082533 25.610079 # 3
61 3 -8.219505 -1.109469 23.373100 # 3
62 3 -6.128922 -4.419591 25.738066 # 3
63 3 -10.145201 -8.643953 23.352505 # 3
64 3 -6.218988 -1.464781 25.742743 # 3
65 3 -10.055687 -11.617013 23.381943 # 3
66 3 -8.165966 -9.024236 25.695108 # 3
67 3 -8.172319 -4.101489 23.455601 # 3
68 3 -6.411296 -10.094787 20.620884 # 3
69 3 -8.091483 -6.684911 21.880180 # 3
70 4 1.233288 10.629601 3.349242 # 4
71 4 -2.877162 -8.538636 18.900412 # 4
72 4 -11.667060 -8.205267 23.571720 # 4
73 4 -4.632818 -4.850581 25.612728 # 4
74 4 -6.199694 -0.488027 27.011137 # 4
75 4 -8.284345 -8.036490 27.069260 # 4
76 4 -8.371880 -5.111357 22.215765 # 4
77 4 -4.846874 -1.418752 24.884336 # 4
78 4 -11.194368 -11.705335 24.480154 # 4
79 4 -6.867823 -8.802397 24.825836 # 4
80 4 -9.436368 -4.310690 24.409401 # 4
81 4 -5.092303 -9.338339 19.910557 # 4
82 4 3.475013 11.464305 2.534936 # 4
83 4 -6.755301 -5.631677 26.693371 # 4
84 4 -9.345807 -7.514821 22.542242 # 4
85 4 7.118251 8.518311 2.179645 # 4
86 4 -8.147635 -6.774229 20.253468 # 4
87 4 -6.342321 -9.954180 22.193150 # 4
88 4 -10.062895 -2.882320 26.774614 # 4
89 4 -8.160528 -10.573221 26.292728 # 4
90 4 -7.949845 -2.604012 22.833725 # 4
91 4 -6.363931 -2.953094 26.379778 # 4
92 4 -9.935821 -10.159402 22.702198 # 4
93 4 6.174440 11.310781 1.981787 # 4
94 4 -7.776405 -9.622126 19.949093 # 4
95 4 -6.735751 -7.235347 22.385571 # 4
96 4 -9.495633 -5.675268 27.054476 # 4
97 4 -8.603890 -12.078753 24.090876 # 4
98 4 -7.468672 -0.923989 24.837463 # 4
99 4 -6.764852 -4.378812 24.191450 # 4
100 4 -9.495315 -8.756642 24.828871 # 4
101 1 -6.376584 -12.976955 22.747301 # 1
102 4 -10.426433 -12.642639 22.210455 # 4
103 1 -6.219469 3.593725 19.703352 # 1
104 1 -0.804457 -1.621585 16.030441 # 1
105 1 -8.160375 -3.867605 19.691092 # 1
106 2 -4.225045 -1.061514 23.291225 # 2
107 2 -4.640917 -4.403461 12.498158 # 2
108 2 -2.387738 -4.854636 16.567415 # 2
109 2 -6.558148 -0.652119 19.224998 # 2
110 3 -4.433605 -8.190337 19.039272 # 3
111 3 -4.547352 2.699806 16.726994 # 3
112 3 -2.549971 -0.625381 19.035357 # 3
113 3 -6.431198 -4.804927 16.734699 # 3
114 3 -2.525303 2.307732 18.957397 # 3
115 3 -6.423398 -7.775973 16.684414 # 3
116 3 -4.454050 -5.206921 19.045591 # 3
117 3 -4.522759 -0.251171 16.720421 # 3
118 3 -2.599495 -6.362579 13.858787 # 3
119 3 -6.286285 0.809697 21.788584 # 3
120 3 -4.484203 -2.576623 20.616583 # 3
121 3 -4.413003 -2.920373 15.171538 # 3
122 4 -9.792999 -0.746866 23.616693 # 4
123 4 0.891624 -4.800787 12.098902 # 4
124 4 -7.952098 -4.486711 16.952272 # 4
125 4 -1.026266 -1.134380 18.827641 # 4
126 4 -2.231482 3.346951 20.191933 # 4
127 4 -4.289838 -4.193003 20.342663 # 4
128 4 -4.546371 -1.303767 15.479445 # 4
129 4 -1.186913 2.557034 18.025587 # 4
130 4 -7.678133 -7.763628 17.694689 # 4
