LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Wed Aug 27 18:20:44 CEST 2025
 20604 atoms
 5 atom types
 -69.975174 -12.455162  xlo xhi
 -98.640900 -38.150459  ylo yhi
 -29.900190 95.682904  zlo zhi
 15.351375 -72.281566 -76.204930 xy xz yz

 Masses

1 39.0983
2 26.981538
3 28.0855
4 15.9994
5 2

 Atoms # atomic

1 1 -22.012400 -68.529129 13.260780 # 1
2 2 -20.093645 -69.393318 19.210775 # 2
3 2 -22.236364 -65.917641 16.883974 # 2
4 3 -20.345304 -65.440758 12.682845 # 3
5 3 -18.239883 -65.821861 16.709290 # 3
6 3 -18.234335 -67.248741 14.145008 # 3
7 3 -20.217789 -63.977543 15.327497 # 3
8 3 -22.141787 -68.926994 16.883600 # 3
9 3 -20.220655 -66.334526 19.165565 # 3
10 4 -25.668325 -70.051361 18.960115 # 4
11 4 -16.688810 -65.516373 17.008926 # 4
12 4 -18.058681 -68.854500 13.913808 # 4
13 4 -16.958437 -66.558441 13.504660 # 4
14 4 -21.470764 -64.808960 15.873536 # 4
15 4 -23.445734 -69.128288 17.903963 # 4
16 4 -18.976223 -66.027740 18.130762 # 4
17 4 -20.132883 -67.792931 19.739233 # 4
18 4 -22.238728 -67.506668 16.242998 # 4
19 4 -20.234369 -64.178627 13.710110 # 4
20 4 -18.389406 -67.113464 15.740664 # 4
21 4 -20.763716 -69.303719 17.614491 # 4
22 4 -21.656193 -65.979378 18.493067 # 4
23 4 -19.650602 -66.753571 13.373547 # 4
24 4 -18.884138 -64.411118 16.092550 # 4
25 1 -14.640733 -55.139999 16.130350 # 1
26 1 -20.076464 -60.919415 13.292548 # 1
27 1 -12.699238 -58.740059 9.536362 # 1
28 2 -16.490713 -54.395462 10.237864 # 2
29 2 -14.362409 -57.815853 12.609631 # 2
30 3 -16.318550 -58.322205 16.729635 # 3
31 3 -18.401142 -57.849384 12.656219 # 3
32 3 -18.357798 -56.496922 15.306149 # 3
33 3 -16.381716 -59.698360 14.169493 # 3
34 3 -14.485197 -54.755497 12.516191 # 3
35 3 -16.347290 -57.384010 10.315353 # 3
36 4 -10.931755 -53.812733 10.303923 # 4
37 4 -19.885357 -58.238396 12.286879 # 4
38 4 -18.628996 -54.899628 15.640324 # 4
39 4 -16.730194 -58.421535 9.058894 # 4
40 4 -16.172699 -61.230877 13.772531 # 4
41 4 -19.627501 -57.305748 15.799312 # 4
42 4 -15.090150 -58.881718 13.699436 # 4
43 4 -13.228196 -54.467152 11.474989 # 4
44 4 -17.610062 -57.419968 11.303185 # 4
45 4 -16.254665 -55.973862 9.617360 # 4
46 4 -14.480925 -56.210396 13.133814 # 4
47 4 -16.563223 -59.687759 15.863738 # 4
48 4 -18.257511 -56.576073 13.682107 # 4
49 4 -15.886449 -54.292221 11.875341 # 4
50 4 -15.017372 -57.830399 11.056170 # 4
51 4 -16.954597 -57.043701 15.914347 # 4
52 4 -17.705954 -59.118156 13.426168 # 4
53 1 -25.805155 -72.502304 19.946196 # 1
54 3 -24.175337 -69.472382 19.289141 # 3
55 3 -22.115574 -71.302193 20.694670 # 3
56 3 -24.052011 -68.075638 21.953516 # 3
57 4 -22.029339 -72.887444 20.482309 # 4
58 4 -20.750727 -70.637802 20.206776 # 4
59 4 -25.117056 -69.227859 22.486238 # 4
60 4 -24.038960 -68.184761 20.275093 # 4
61 4 -22.299242 -71.277084 22.329512 # 4
62 4 -23.476025 -70.774170 19.944437 # 4
63 4 -22.738180 -68.649200 22.690186 # 4
64 1 -23.906933 -64.981422 19.927984 # 1
65 1 -16.554317 -62.752865 16.122812 # 1
66 2 -20.351444 -58.338974 16.938101 # 2
67 2 -18.151030 -61.789173 19.240665 # 2
68 3 -22.175972 -61.859058 19.241795 # 3
69 3 -22.160271 -60.435101 21.891724 # 3
70 3 -20.151808 -63.734600 20.692783 # 3
71 3 -18.279167 -58.735985 19.203493 # 3
72 3 -20.270189 -61.388054 16.854961 # 3
73 4 -14.839232 -57.967678 16.979166 # 4
74 4 -23.672417 -62.286980 18.910255 # 4
75 4 -23.389830 -61.384205 22.222008 # 4
76 4 -20.364159 -62.319866 15.514615 # 4
77 4 -20.079678 -65.305130 20.407711 # 4
78 4 -20.967138 -61.098095 22.794418 # 4
79 4 -18.814665 -63.059299 20.237045 # 4
80 4 -17.001465 -58.389465 18.173586 # 4
81 4 -21.596746 -61.494583 17.796213 # 4
82 4 -20.125376 -59.920811 16.203438 # 4
83 4 -18.198713 -60.160675 19.906507 # 4
84 4 -20.488037 -63.663078 22.284929 # 4
85 4 -21.891628 -60.644993 20.282879 # 4
86 4 -19.666447 -58.378765 18.543428 # 4
87 4 -18.977947 -61.778191 17.737438 # 4
88 4 -22.252161 -58.863480 22.259935 # 4
89 4 -21.418875 -63.168037 19.837561 # 4
90 2 -12.444463 -61.288715 5.904118 # 2
91 2 -14.571545 -57.947826 3.616120 # 2
