LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Feb 12 09:35:35 +0100 2025
 487 atoms
 5 atom types
 -6.304000 10.981999  xlo xhi
 0.019158 12.947843  ylo yhi
 0 98.69831109  zlo zhi
 0.090261 -48.56564381 0.147066865 xy xz yz

 Masses

1 39.0983 # K
2 26.981538 # Al
3 28.0855 # Si
4 15.9994 # O
5 2 # H

 Atoms # full

1	4	-6.324	1.881	12.888	#	4	MOL
2	4	-2.888	1.617	9.08	#	4	MOL
3	4	-2.845	11.325	9.086	#	4	MOL
4	4	-1.958	8.345	12.888	#	4	MOL
5	4	1.479	8.081	9.08	#	4	MOL
6	4	1.431	4.861	9.086	#	4	MOL
7	1	0.263	0.037	11.996	#	1	MOL
8	2	2.992	10.562	11.467	#	2	MOL
9	3	2.946	2.386	11.452	#	3	MOL
10	3	-2.684	11.414	10.701	#	3	MOL
11	3	-2.738	1.534	10.688	#	3	MOL
12	4	-2.24	12.931	11.09	#	4	MOL
13	4	-4.053	11.043	11.465	#	4	MOL
14	4	-4.125	1.912	11.436	#	4	MOL
15	4	2.858	8.917	11.238	#	4	MOL
16	4	2.821	4.021	11.224	#	4	MOL
17	4	2.098	11.341	10.274	#	4	MOL
18	4	2.055	1.633	10.267	#	4	MOL
19	1	-4.014	6.502	11.996	#	1	MOL
20	2	-1.375	4.097	11.467	#	2	MOL
21	3	-1.33	8.85	11.452	#	3	MOL
22	3	1.593	4.95	10.701	#	3	MOL
23	3	1.629	7.998	10.688	#	3	MOL
24	4	2.036	6.467	11.09	#	4	MOL
25	4	0.223	4.578	11.465	#	4	MOL
26	4	0.241	8.377	11.436	#	4	MOL
27	4	-1.509	2.453	11.238	#	4	MOL
28	4	-1.455	10.485	11.224	#	4	MOL
29	4	-2.269	4.876	10.274	#	4	MOL
30	4	-2.221	8.097	10.267	#	4	MOL
31	1	-4.227	12.93	13.81	#	1	MOL
32	2	-6.956	2.405	14.338	#	2	MOL
33	3	-6.91	10.582	14.353	#	3	MOL
34	3	-1.281	1.553	15.104	#	3	MOL
35	3	-1.227	11.433	15.117	#	3	MOL
36	4	-9.499	1.891	19.339001	#	4	MOL
37	4	-1.725	0.036	14.715	#	4	MOL
38	4	0.089	1.924	14.34	#	4	MOL
39	4	0.161	11.055	14.37	#	4	MOL
40	4	-6.823	4.05	14.567	#	4	MOL
41	4	-6.786	8.946	14.581	#	4	MOL
42	4	-6.062	1.626	15.531	#	4	MOL
43	4	-6.019	11.334	15.538	#	4	MOL
44	1	0.049	6.466	13.81	#	1	MOL
45	2	-2.59	8.87	14.338	#	2	MOL
